index,num_features,mean_accuracy,mean_time
449,4,0.6205260157585144,0.011675181798636913
450,4,0.6746510863304138,0.011416451074182987
451,5,0.7706978917121887,0.012258186005055904
452,4,0.6189947724342346,0.030663015320897102
453,5,0.7334218621253967,0.012353552505373955
454,5,0.7771197557449341,0.02965903840959072
455,6,0.8409947752952576,0.019391879439353943
456,4,0.6558489203453064,0.01133658830076456
457,5,0.757145881652832,0.082585409283638
458,5,0.8019113540649414,0.014744173735380173
459,6,0.859624981880188,0.032537151128053665
460,5,0.7604532241821289,0.013457877561450005
461,6,0.8282656669616699,0.027938473969697952
462,6,0.8604426383972168,0.028758715838193893
463,7,0.8990052342414856,0.014093042351305485
464,4,0.6325364708900452,0.011706673540174961
465,5,0.7406718134880066,0.01231976505368948
466,5,0.7873021364212036,0.03067913092672825
467,6,0.8470728993415833,0.012658042833209038
468,5,0.7426615357398987,0.039840199053287506
469,6,0.8215000629425049,0.029108529910445213
470,6,0.8511249423027039,0.11151190847158432
471,7,0.8929896950721741,0.01357610896229744
472,5,0.7682551741600037,0.012798786163330078
473,6,0.8421874642372131,0.013044075109064579
474,6,0.8730574250221252,0.03459044173359871
475,7,0.9083907008171082,0.03234558552503586
476,6,0.8366562128067017,0.03178446367383003
477,7,0.8873019218444824,0.08179077506065369
478,7,0.9053176045417786,0.040003206580877304
479,8,0.9295415878295898,0.013542141765356064
480,4,0.6509374976158142,0.026501137763261795
481,5,0.7575989365577698,0.01241253037005663
482,5,0.7903177738189697,0.031057478860020638
483,6,0.8558593988418579,0.05255797132849693
484,5,0.728005051612854,0.012158563360571861
485,6,0.8112499713897705,0.03476594015955925
486,6,0.8430780172348022,0.013426747173070908
487,7,0.8881250023841858,0.013177599757909775
488,5,0.7780051231384277,0.011810118332505226
489,6,0.8437708020210266,0.03357402980327606
490,6,0.8716822266578674,0.031214620918035507
491,7,0.9062761068344116,0.08302383124828339
492,6,0.8284426927566528,0.03295283019542694
493,7,0.8782604336738586,0.021746814250946045
494,7,0.8986198902130127,0.027511760592460632
495,8,0.9245677590370178,0.02946845255792141
496,5,0.7820156216621399,0.019230583682656288
497,6,0.8453385233879089,0.01337368693202734
498,6,0.8717343211174011,0.03550809249281883
499,7,0.9057343602180481,0.015391549095511436
500,6,0.8274480104446411,0.01356098335236311
