index,num_features,mean_accuracy,mean_time
583,5,0.8687818646430969,0.33493614196777344
584,3,0.854591965675354,0.07333832234144211
585,4,0.8569836020469666,0.15710324048995972
586,4,0.8566645383834839,0.1799921989440918
587,5,0.8651150465011597,0.21797119081020355
588,4,0.8595344424247742,0.06534255295991898
589,5,0.8574618101119995,0.1436695158481598
590,5,0.8606504797935486,0.15047608315944672
591,6,0.8745217323303223,0.31588906049728394
592,3,0.8512436747550964,0.05842745304107666
593,4,0.848214328289032,0.15689365565776825
594,4,0.8574617505073547,0.17827965319156647
595,5,0.8683037161827087,0.23625129461288452
596,4,0.8698979020118713,0.07485918700695038
597,5,0.8601722717285156,0.18403145670890808
598,5,0.871651828289032,0.1560749113559723
599,6,0.8722894191741943,0.24982298910617828
600,4,0.8576211333274841,0.16040492057800293
601,5,0.8667092323303223,0.21755337715148926
602,5,0.8678252696990967,0.1777961552143097
603,6,0.8726084232330322,0.20836059749126434
604,5,0.8585779070854187,0.07403434067964554
605,6,0.8638393878936768,0.14304766058921814
606,6,0.8789860010147095,0.1698157638311386
607,7,0.8694195747375488,0.38829874992370605
608,3,0.8569835424423218,0.08070182055234909
609,4,0.859056293964386,0.15906165540218353
610,4,0.8673471808433533,0.15734738111495972
611,5,0.8670281767845154,0.18589191138744354
612,4,0.8644770979881287,0.06298608332872391
613,5,0.8598533272743225,0.10390593856573105
614,5,0.8718112707138062,0.10861612111330032
615,6,0.8815369009971619,0.19985829293727875
616,4,0.8573023080825806,0.06594274193048477
617,5,0.858418345451355,0.14141003787517548
618,5,0.8695791363716125,0.26653528213500977
619,6,0.8738839030265808,0.20770429074764252
620,5,0.8643176555633545,0.07492028176784515
621,6,0.8619261980056763,0.13751669228076935
622,6,0.8746811151504517,0.13613417744636536
623,7,0.8633610606193542,0.25389209389686584
624,4,0.8568241000175476,0.07045415043830872
625,5,0.8577807545661926,0.14476054906845093
626,5,0.8711735010147095,0.14496389031410217
627,6,0.8644771575927734,0.30530256032943726
628,5,0.8619260787963867,0.09392067044973373
629,6,0.8625638484954834,0.1483166366815567
630,6,0.8759567737579346,0.13757239282131195
631,7,0.877391517162323,0.27367979288101196
632,5,0.8512438535690308,0.0964336022734642
633,6,0.8557080030441284,0.13941490650177002
634,6,0.8689414262771606,0.14198561012744904
